Sr4Mg4V8O24,283.093127667
Sr8Y2V6O24,93.8423028603
Ba7Pr1Fe8O24,68.6792013548
Pr6Hf2Zn2Fe6O24,127.306710625
La4Sr4Mn7Co1O24,60.2850907134
Ba4Sr4Ga1Fe7O24,118.302657605
La6Ti2Zn2Co6O24,140.791488296
La6Sm2Cr8O24,0.0
Sr4Ba4Fe2Co6O24,118.103266388
Sr4La1Zn3Ni8O24,381.107806842
Sr8V4Sn4O24,82.91347525
Y6Ta2Zn2Fe6O24,127.740217
Pr4Sr4Mn4Ni4O24,125.571143607
Ca8Fe2Co6O24,193.229456332
La8Ti7Fe1O24,79.2325764722
Y4Ca4Mn6Co2O24,193.969855727
Pr8Ti7Cr1O24,57.6088494687
La6Ta2Mn6Zn2O24,96.279210144
Y4Ca4Mn6Fe2O24,183.449190081
Y8V7Cr1O24,0.0
Nd2Y6Ti8O24,45.062381625
Sr4Y4Ga8O24,221.768006983
Ca4Y4Fe8O24,74.8181406079
Ba8Zr3Fe1Cu4O24,149.611167272
Ba4Pr4Nb7Co1O24,207.515713527
Pr8Sc4Ni4O24,110.716942858
Gd4Y4Fe8O24,0.0
Y4Ca4Fe1Ni7O24,350.052570547
Ba8Zr6Fe1Ni1O24,22.6412638903
Ca2Y6Ga8O24,139.06215854
Sr8V6Fe2O24,71.4796191771
Pr6Dy2Ti8O24,66.761333125
Sr4Ca4Ni6Co2O24,315.514875145
Ba4Pr4Nb6Ni2O24,321.98957475
Y6Nb2Zn2Co6O24,119.65758775
Ba4Sr4Fe8O24,92.5437335409
Ba8Mn7Ni1O24,182.075420764
Pr4Sm4Ti8O24,70.1397815625
Ba4Ca4Fe2Co6O24,205.564030427
La8Mn1Co7O24,27.9926398279
Sr4Ba4Mn1Ni7O24,255.478983068
Ca8Co7Ni1O24,207.904806722
Pr8Fe4Co4O24,40.8070147026
Sr8V4Ga4O24,134.244898562
Bi4Pr4Co8O24,69.4735155302
La1Pr4Zn3Co8O24,172.420203064
Pr4Sr4Mn2Co6O24,65.6442278493
Pr4Ca4Mn1Ni7O24,252.611495932
Ba6Cd2Fe8O24,175.579596453
Ba8Fe4Cu4O24,198.061859124
Ba6La2Fe6Co2O24,89.7212986079
La6Dy2Sc8O24,0.0
Y8Ga7Fe1O24,60.54108325
Y8Ti6Mn2O24,78.303986056
Ba7Zn1Co8O24,177.283020385
Y4Ba4Mn4Ni4O24,292.536083787
Sr8V6Co2O24,109.582963917
Pr8Ga4Fe4O24,37.473804
La4Ho4Co8O24,71.2267570302
Y6Zr2Zn2Co6O24,116.890894504
Ba4Pr4Ta6Co2O24,294.4157031
Ba8Zr5Zn2Fe1O24,79.3342931526
Sr8Ni4Co4O24,181.295284859
Sr4Ba4Mn4Ni4O24,199.00234553
Sr6Nb2Zn2Ni6O24,306.666897145
Pr6Sm2Mn8O24,41.664526817
Ba8Zr6Fe1Co1O24,19.4608832651
Sr4Pr4Sc8O24,102.395742733
Ba4Sr4Co7Ni1O24,148.873886864
Pr4Dy4Sc8O24,43.1287284375
Sr6Ta2Zn2Ni6O24,302.985862645
Ba4Ca4Mn1Co7O24,180.660958134
Y4Ba4Ni6Co2O24,362.461054466
La4Sr4Mn2Co6O24,55.9498436559
Ca4Sr4Co4Ni4O24,244.800345074
La4Nd4Co8O24,41.1709055302
Sr6Ca2Co8O24,111.066721692
Y8Cr2Fe6O24,14.178747375
La4Ho4Cr8O24,0.0
Pr8Ti6Fe2O24,105.442368438
La6Ho2Sc8O24,0.0
Ba4La4V8O24,79.64651974
Y6Ho2Ti8O24,53.686253625
Ba4Y4Fe8O24,120.026452358
La6Ta2Zn2Ni6O24,186.835774858
Ba4Pr4Ta6Fe2O24,281.102442575
Sr8Zr1V7O24,24.1527620726
Sr8Mn2Co6O24,106.514784005
Ba4Sr4Mn7Ni1O24,160.434806722
La4Ho4V8O24,47.26926175
La8Sc6Mn2O24,0.0
Ba3Sn1Pr4Ni8O24,263.83957477
Pr4Ba4Mn1Co7O24,124.477908026
Pr8Mn2Ga6O24,58.736874048
Ba2Sr6Fe7Ni1O24,110.285835802
Ba8Y4Fe4O24,64.5049606079
La8Ti7Co1O24,88.3802996944
Ba4Pr4Hf6Ni2O24,140.538550375
Ba7Zn1Ni8O24,325.497887744
Ca2Y6Cr8O24,43.4643305539
Sr4Ba4Mn2Co6O24,130.390352052
Pr8Cr2Co6O24,29.1802070302
Ca4Sr4Mn6Fe2O24,129.155595034
Pr8Sc7Mn1O24,33.6737583365
Ba8Fe7Mo1O24,127.681884176
Pr8Mn2Ni6O24,60.7251297098
Sr6Sm2V8O24,19.1667256158
Pr6Dy2Ni8O24,138.758173341
La8V4Cr4O24,49.15732575
Ca8Co8O24,188.514712621
Pr4Ho4Fe8O24,52.52667425
Ba4Y4Co8O24,136.252989858
Y8Fe6Ni2O24,58.1498186789
Sr7Zn1Co8O24,144.367702947
Ca8Co6Ni2O24,234.660650824
Ba4Nd4Fe8O24,122.389663096
Ba4Sr4Al4Fe4O24,198.106664217
Ba4Er4Mn8O24,150.999876359
Y8Ga7Ni1O24,82.2454137145
Ba8Ta1Fe7O24,54.2920320481
La8Mn7Ni1O24,31.343352695
Ca2La6Cr8O24,0.0
La8Mg1Fe7O24,0.0
Sr8Fe8O24,86.4303692157
Ba6Ti2Mn6Zn2O24,209.634412781
Ba4Sr4Mn4Fe4O24,104.244207537
Pr6Ho2Mn8O24,53.390279192
Y4Sr4Mn6Ni2O24,184.907725394
Y8Mg2Co6O24,0.0
Ba7Cd1Hf1Zr6Fe1O24,0.0
La4Sr4Fe1Co7O24,71.0448978223
Ca2La6Fe8O24,0.0
La4Sr4Co6Ni2O24,97.3721500131
Ba6Mn6Nb2Zn2O24,193.721693637
La7Zn1Co8O24,73.7475037184
Ba8Fe1Co7O24,133.030324873
Ca2Y6Sc8O24,84.8759223664
Ba2Sm6Fe8O24,178.235738798
Ba8Nb7Co1O24,45.073198625
Ca4Pr4Mn8O24,37.033060192
Ca4Ba4Mn4Co4O24,189.17625424
Pr4Ca4Mn6Fe2O24,95.4547320607
La4Ca4Mn1Co7O24,70.4378966858
Ba6Nb2Zn2Ni6O24,346.912901124
Ba4Ca4Mn4Co4O24,195.67275424
Pr4Ba4Fe1Co7O24,131.761462182
Sr4Ba4Mn6Co2O24,141.535229704
Sr8Mn1Fe7O24,82.8791005565
Ca8Mn2Co6O24,179.65413218
Pr8Fe2Ni6O24,93.8711281618
Ba2Ho6Fe8O24,291.384615991
La4Gd4Fe8O24,0.0
La1Y4Zn3Fe8O24,158.367409518
Ba8Zr3Nb4Fe1O24,10.5881855
Sr4Ba4Co4Ni4O24,220.161511037
Y8Mn6Co2O24,33.9806021996
La4Ca4Mn1Ni7O24,247.474246653
Ca4Sr4Co6Ni2O24,213.365656871
Ca2Pr6Co8O24,49.6917624592
Y4Sr4Mn1Ni7O24,318.785353762
Y4Sr4Mn2Co6O24,170.005981099
Ba4Sr4Al2Fe6O24,149.85009451
Pr4Sr4Ni4Co4O24,144.135044966
Y4Sr4Mn7Ni1O24,165.45646046
Pr4Sr4Co4Ni4O24,139.928044966
Sr7Gd1V8O24,28.6171985101
Y8Mn4Co4O24,0.0
Ba6Bi2Fe8O24,129.323671733
La8Mn6Cr2O24,49.847735144
Ba2Dy6Fe8O24,270.007912929
Pr4Ho4Sc8O24,49.581503375
Sr6Ca2Fe6Co2O24,115.594392567
Sr8V7Si1O24,62.0947510267
La8V6Cr2O24,48.571186875
Sr2Pr6Ga8O24,135.991885163
Pr8Ti4Co4O24,14.001149625
Ba6Nd2Fe8O24,73.9283453934
Sr4Y4Ti8O24,22.8817925
Y8Mn7Co1O24,38.1742435291
La1Y4Zn3Ni8O24,291.955557984
La8Mn6Co2O24,48.994329144
Sr4Ca4Fe8O24,138.582903341
Gd2Y6Fe8O24,0.0
Y8Sc7Co1O24,37.4221989413
Sr4Gd4V8O24,290.221571077
Ba4Pr4Ta6Ni2O24,367.6244316
La4Sr4Ni4Co4O24,132.211588216
Ba2La6V8O24,53.85203387
Pr8Cr6Fe2O24,0.0
Y8Fe2Co6O24,121.974896179
Ba7Sr1Fe8O24,80.7377666536
Y6Zr2Zn2Fe6O24,72.3673570833
La8Ti4Cr4O24,62.9442200833
Ba7Bi1Zr7Fe1O24,0.0
Y8Ti7Fe1O24,77.68295
Sr8Al4V4O24,95.049006375
Pr6Gd2Sc8O24,26.491269125
Pr8Cr1Fe7O24,30.80780525
Ba4Ho4Mn8O24,144.194571525
La4Ho4Fe8O24,0.0
Pr4Sr4Mn6Fe2O24,56.852612394
Pr4Ca4Mn7Ni1O24,108.425979583
Sr6Ca2Fe7Ni1O24,135.955482743
Sr7Sm1V8O24,20.0619416351
La4Ca4Ni4Co4O24,179.999332168
Pr4Sr4Ni7Co1O24,202.52553418
Y4Ba4Mn6Fe2O24,205.092926144
Sr8Ti8O24,8.691789
Ba2Bi2Pr4Co8O24,106.70233503
La8Ga4Ni4O24,67.0851014829
La6Ti2Zn2Ni6O24,202.290968412
Y8Mn2V6O24,33.5261903605
Gd4Y4Co8O24,0.0
Ba8Fe4Ir4O24,0.0
Sr8Ti2V6O24,0.0
Ba4Ca4Co7Ni1O24,212.756630817
La6Ti2Zn2Fe6O24,99.671795625
Ca4Sr4Fe1Ni7O24,313.927543003
Nd2Y6Ga8O24,76.8437187083
Ba8Hf6Ni2O24,96.8586983579
Pr8Ti6Cr2O24,95.4966739375
Ba4Sr4Mn8O24,137.791901025
La4Ba4Mn1Ni7O24,213.49368171
Ba8Fe6Ni2O24,137.479652578
Ca4Sr4Mn7Co1O24,151.898311103
Ba6Zr2Mn6Zn2O24,201.402112781
Y6Mn6Nb2Zn2O24,88.4608474773
Sr6Ti2Zn2Co6O24,195.159839729
Ba1Sr7V8O24,29.7477073211
Ba8Fe4Ni4O24,174.060277466
Ba8Ti8O24,19.340972
Pr4Sr4Mn4Co4O24,54.158767202
Pr8Fe4Ni4O24,69.8113911079
Ba4Sr4Mn2Fe6O24,104.37297146
Pr4Sr4Fe1Co7O24,85.4936441348
Y8Sc4Cr4O24,24.5125079375
Pr8Fe6Co2O24,47.9204658513
Y8Cr7Co1O24,21.5324071757
Y8V6Cr2O24,0.0
Ca8Mn6Co2O24,165.118221299
Ba8Zr7Fe1O24,0.0
La4Ca4Mn4Ni4O24,154.707610893
Pr6Nd2V8O24,3.69821609375
Sr4Ba4Ni7Co1O24,267.340579878
Y4Ho4Co8O24,59.2192098
Y8Mn4Cr4O24,46.0103451793
Y8Ga4Ni4O24,121.693502858
Y7Zn1Fe8O24,54.9497902145
Ca4Ba4Mn1Co7O24,189.952208134
Ca4Sr4Mn2Co6O24,150.042027957
Sr8V4Co4O24,113.170480976
Pr8Mn4Fe4O24,52.054920096
La1Pr4Zn3Fe8O24,171.679717581
Ba4Dy4Fe8O24,236.177315358
Y8Ga6Co2O24,69.8177552263
La8Fe8O24,0.0
Ba8Fe7Ni1O24,114.754340135
Ca4Y4Ni8O24,166.347668574
La8Mn2Fe6O24,27.030439173
Pr8Mn1Fe7O24,48.100167774
Ba8Mn4Ni4O24,215.604849978
La4Gd4V8O24,0.0
Pr4Sr4Mn1Co7O24,79.9859482049
Pr4Sm4V8O24,9.3649023125
Ba8Fe4Mo4O24,347.3831
La4Nd4Sc8O24,0.0
Pr6Ho2Cr8O24,0.0
Sr8Fe6Ni2O24,134.35498302
Sm4Y4Sc8O24,31.2618671875
Y8Ti7Mn1O24,65.7797960302
La5Zn3Co8O24,181.659746314
Sr6Nd2V8O24,25.2930529908
Ba4Sr4Mn1Ni7O24,251.703483068
Pr4Ba4Ni6Co2O24,262.896301216
Ba8Nb7Ni1O24,74.7720530417
Sr8V7Ge1O24,40.6890700892
Ba8Ta7Co1O24,109.47390069
Dy2Y6Ti8O24,45.407611625
Sm2Y6Mn8O24,42.385498067
La8Mg4Co4O24,0.0
Pr4Sm4Fe8O24,48.18377975
Pr8Mg4V4O24,0.0
Ba4Sn4Zr7Fe1O24,137.126058937
Pr8Mg1Ga7O24,82.6646597145
Ba6La2Fe8O24,60.3566925184
Ba6Sn2Zr7Fe1O24,52.4822445625
Ba4Sr4Fe6Co2O24,117.249168138
Sr4Ba4Mn4Co4O24,133.95472581
Ba4Sr4Fe7Co1O24,117.247059064
Ca2Y6V8O24,0.0
Y8Mg2Ti6O24,19.9708105
Pr8V7Fe1O24,0.0
Dy2Y6Cr8O24,21.353923875
Y4Ba4Mn2Fe6O24,950.227905877
La6Nd2Fe8O24,0.0
Pr8Mn6Fe2O24,44.324421644
La8Ga8O24,6.37138607143
Ba8Fe7Tc1O24,0.0
La8Co6Ni2O24,47.0181371079
Sr4La4Ga8O24,135.168012577
La8Co1Ni7O24,108.979857614
Ba4Sn4Fe8O24,468.0346095
Pr4Sr4Fe2Ni6O24,183.572992466
Ba4Gd4Fe8O24,108.66685467
Sr8Mn2Fe6O24,79.8648318973
Pr4Ba4Mn2Co6O24,122.772579444
Pr8Cr1Ga7O24,44.2032278125
Ba8Fe1Ni7O24,217.25282394
Y8Cr6Ni2O24,37.3769470539
Ba4Sr4Mn7Fe1O24,133.883367445
Sr8V6Rh2O24,123.689710284
Sm2Y6Cr8O24,9.31924846875
La8Mn4Ga4O24,0.0
Y4Ho4Ti8O24,52.42546125
Y4Sr4Mn6Co2O24,158.202912866
Y8Sc6Fe2O24,25.9562147812
La4Ba4Fe1Ni7O24,206.364163582
Pr6Nb2Zn2Ni6O24,170.112525858
Pr4Nd4Fe8O24,44.92360775
Pr6Hf2Zn2Co6O24,113.270941671
Sr4Pr4Ni8O24,195.442993324
Pr6Gd2Cr8O24,0.0
La6Hf2Zn2Co6O24,146.594935546
Y8Ti8O24,38.754046
La8Mn1V7O24,86.889654024
Ba4Y4Cr8O24,160.8491605
Y4Ca4Mn2Co6O24,210.107835323
La8Mg4Cr4O24,0.0
Ba8Nb4Fe4O24,24.184234
Pr4Sm4Ni8O24,134.671642403
Ca8Ti8O24,12.44807725
Y6Mn8Zn2O24,77.0450205253
Pr4Sm4Co8O24,35.0768895927
Pr6Zn2Co8O24,111.989368657
Pr8Mn2Co6O24,29.3008151019
Nd2Y6Fe8O24,31.763370625
Ba4La4Ga8O24,169.769380462
Y8Cr7Ni1O24,28.407001277
Y4Ho4Ga8O24,82.99657195
La8Mn6Ni2O24,19.2047596979
Sr2Y6Sc8O24,80.1722752414
Ba7Sn1Fe8O24,185.404210656
La2Sr6Cr2Fe6O24,89.81673775
Ba2Ca6Fe8O24,171.608093341
Ca8Fe4Ni4O24,291.099073324
Y4Ho4Ni8O24,86.5192126105
Gd4Y4Ga8O24,75.14562075
Pr4Nd4Sc8O24,25.08521475
La4Ho4Ti8O24,62.110810625
Nd4Y4Ni8O24,73.3023683407
Ba6Sr2Fe8O24,84.202505616
Y8Mn4Fe4O24,40.2393064293
Ca4Ba4Mn2Ni6O24,318.399907705
Pr4Ca4Fe2Ni6O24,238.98817827
La4Sm4Fe8O24,0.0
Ba2La6Sc8O24,14.0944440539
Y8Cr4Ni4O24,37.6093386079
Sr8Ni7Co1O24,252.767162288
Sr8Mn7Ni1O24,113.869161889
Sr6Hf2Zn2Ni6O24,350.019596699
Pr8Sc4Co4O24,42.9040664526
La6Nd2Co8O24,33.9191772177
Pr8Mn8O24,39.207923192
Y4Sr4Mn4Co4O24,77.4665625486
Y6Hf2Zn2Fe6O24,137.488659125
Pr4Ca4Ni4Co4O24,186.717788918
Y8V6Fe2O24,28.8957797708
Pr6Zr2Zn2Fe6O24,130.710795625
Ba4La4Fe6Co2O24,106.61645203
Sr2Pr6Ti8O24,0.0
Ba6La2Fe7Co1O24,73.0199955631
Y6Nb2Zn2Ni6O24,165.793652358
Ca2La6Co8O24,50.0254523342
Ba8Nb4Ni4O24,70.3541023579
Pr4Ca4Co6Ni2O24,161.293350716
Pr4Ba4Mn1Ni7O24,227.87867171
La8Fe1Co7O24,40.9146349171
La4Sm4Co8O24,59.0546828427
Ba8Nb6Fe2O24,24.8926086667
Y8Mn1Ni7O24,90.1656399358
Pr8Ti6Ni2O24,178.137720437
Pr8Mg2V6O24,0.0
Sr8Ta2V6O24,0.0
Sr6Zr2Zn2Fe6O24,179.995444162
Sr6Ta2Mn6Zn2O24,125.776102144
Pr7Zn1Co8O24,71.5466155309
La6Dy2Fe8O24,0.0
La6Dy2Ga8O24,25.3695907381
Sr8Sc2V6O24,0.0
Pr4Gd4Co8O24,0.0
Sr8Co6Ni2O24,134.673116573
La7Mn8Zn1O24,64.766785692
Ba4Ca4Mn4Ni4O24,313.722880645
Y8Sc7Cr1O24,29.3690972656
La6Ta2Zn2Co6O24,140.87646025
Sr8V7Rh1O24,95.5308332344
Y8Fe7Ni1O24,37.4680233395
Ca8Fe8O24,183.350687466
Ba6Sm2Fe8O24,88.1149313934
Y8Cr2Co6O24,62.4481655539
Y6Hf2Zn2Co6O24,124.022946546
Sr4Ca4Fe6Co2O24,141.96565963
Ba8Zr1Fe7O24,64.6627457298
Pr6Hf2Zn2Ni6O24,181.755921787
Ba4Pr4Hf7Co1O24,185.524542312
Ba4Pr4Mn6Ni2O24,112.573845031
Nd2Y6Sc8O24,31.5042600312
Sr2Y6V8O24,0.0
Ba8Zr6Nb1Fe1O24,0.0
Ba8Y1Fe7O24,73.8023139057
La8Cr6Fe2O24,0.0
La6Zr2Mn6Zn2O24,95.343111144
La8Mg2Mn6O24,0.0
Ba8Mo8O24,643.729766
Sr4Ba4Fe1Ni7O24,237.99271494
Pr6Gd2Ga8O24,67.7439449583
Ba4Pr4Mn6Cu2O24,132.109024281
Ba7Sm1Fe8O24,78.6712295423
Y8Fe6Co2O24,29.9034507263
La4Ba4Mn6Fe2O24,83.0462436023
Y8Mg1Co7O24,0.0
Ba4La4Fe8O24,3.6081073456
Y8Sc8O24,28.416710375
Sr8Y1V7O24,64.1409236857
Nd4Y4Ga8O24,79.0798034167
Y8Sc7Mn1O24,36.6110446855
Sr8Al2V6O24,59.7413320147
La8Cr4Fe4O24,0.0
Sr8V4Cu4O24,198.665046858
Ba4Ba4Mn2Fe6O24,271.906597528
Y8Mg2Ni6O24,0.0
Y8V7Ni1O24,0.0
La8V7Co1O24,57.4995003125
Sr8V7Pt1O24,129.167628484
Ba8Tc8O24,15.621525
La8Ga6Co2O24,16.5750555745
Ca8Mn1Ni7O24,366.50308111
Ba8Fe4Rh4O24,7.48766193813
Ba8Fe7Ir1O24,32.0094037039
La6Mn6Nb2Zn2O24,106.566685144
Nd2Y6Ni8O24,82.6202450282
Ba4Ca4Mn1Ni7O24,349.605405068
Ba8Zr7Ni1O24,0.0
Sr2La6Ga8O24,75.3897667571
Sr2La6V8O24,29.1224504136
Y8V8O24,0.0
Y4Sr4Ni6Co2O24,299.112578287
Pr8Mn7Cr1O24,34.251060668
Y8Ga4Co4O24,67.4148764526
Y4Sr4Mn4Ni4O24,233.383665668
La8Ga6Ni2O24,40.6187326789
Sn4Pr4Ni8O24,232.454010858
Ba4Sr4Mn1Co7O24,124.842572407
Ca8Mn8O24,164.660390859
La8Sc6Co2O24,0.0
Ba4Sr4Ni8O24,296.630230431
La8Sc4Co4O24,0.0
Ba8Zr5Fe1Co2O24,56.4799568664
Ba4Y4Sc8O24,126.616163691
Ba8Ga4Fe4O24,182.740912055
Sr4Ca4Ni7Co1O24,329.042834288
Ba8Al8O24,227.491284799
Y6Ti2Zn2Co6O24,103.964993921
Pr7Zn1Fe8O24,77.590214277
Y8Mn1Co7O24,74.3588962714
La4Nd4Ti8O24,40.797316625
Ba4Pr4Ti8O24,11.5904985
Ba8Mn8O24,159.403545859
Ba6Ta2Zn2Fe6O24,182.129032917
La4Sr4Mn4Ni4O24,117.792276816
Ca4Sr4Fe2Ni6O24,295.582042574
Ca4Ba4Ni7Co1O24,351.817501878
La4Ba4Fe1Co7O24,114.40771587
Ca4Sr4Mn1Co7O24,144.154498313
Sr2La6Mn8O24,32.1439513587
La4Ba4Mn7Co1O24,98.1125625013
Sr8Fe1Co7O24,88.3272115282
Ba4Sr4Mn7Co1O24,162.784212621
La6Gd2Co8O24,0.0
Y4Ho4Mn8O24,55.0886160253
Ba8Hf4Zr3Fe1O24,1.1676399614
Ca8Co4Ni4O24,286.026589026
Ba8Ga6Fe2O24,238.334229236
Sr8Co8O24,91.2669747157
Ba4Sr4Fe7Ni1O24,113.092107877
Ba4Pr4Hf7Ni1O24,229.064682937
Y8Cr1Ga7O24,62.3324679375
Ba4Sr4Zn1Fe7O24,119.774983252
La6Ho2Cr8O24,0.0
Pr4Sr4Mn6Ni2O24,86.8301581013
Pr8Mg2Co6O24,0.0
Ca4Ba4Co4Ni4O24,292.390663121
Ca8Mn4Ni4O24,276.006928145
La8Mg4Mn4O24,0.0
Ba4La4Cr8O24,62.1679659375
La8Mn8O24,39.226445692
Ca8Mn1Co7O24,132.871922401
Pr6Ho2Ni8O24,141.471165903
Ba4Y4Mn8O24,124.630840359
Sr4Ba4Mn1Co7O24,126.700822407
Sr8Fe1Ni7O24,243.428371003
Ba4Ca4Mn2Ni6O24,346.087907705
Pr8Mn7Ni1O24,65.031540945
Y8V4Co4O24,289.029515
Sr6Mn8Zn2O24,153.899276496
Ba8Mn2Zr1Fe5O24,0.0
Ba8Ta7Ni1O24,127.239966608
La6Nd2Ni8O24,131.304680028
Sm2Y6Ni8O24,82.5826336845
